Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
65112,B000EM8UFG,A2LYRRWF5UZ2WO,"""Jirka """"Two Little Chicks""""""",0,0,5,1179360000,Makes great flavored sweet tea,I add two of these to my normal sweet tea brew and I just love the taste.  People are always talking about how good it tastes.  Its also great alone!  Its great! A must try!
184108,B00764BRS2,A3T7BIQ2Q0DKQJ,"""Whimsy Taylor """"artist and avid reader""""""",0,0,1,1339545600,Grounds leak out of that hole in the middle every time!,The hole in the center of this Kap is just too large. Period. It spews grounds throughout the k-cup holding chamber and down into your coffee cup. Period. Every time.<br /><br />Huge waste of money. I cannot recommend.
69958,B004HEJDYY,A12VLOBV2FEI7P,James E Bell,1,1,5,1319414400,AWESOME,All the Manna Soy meatless products are great. It is so easy to prepare and has a very realistic meat flavor. One of the best faux meats available. I love that it comes in a 4 pound bag. I open bag and split into smaller freezer bags which will keep for 6 months in the freezer. The great price at Amazon makes this one of the most economical faux meats available. It also has a very real meaty texture. I highly recommend. Meat eaters in my family are amazed that it is not real meat.
34037,B00412W76S,ARXDKTGDQ9SDL,Lori S. Johnson,3,4,5,1193184000,great product,I bought this for treating symptoms of menopause.  It has been a life saver.  thank you
67862,B000G6MBUA,A6UFSCD6O8JMT,"""qualquan """"qualquan""""""",1,4,4,1257033600,No salt Kettle chips.,They are good but wish they were also baked. Have not found baked no salt potato chips anywhere. If there are any I wish someone would post.
139157,B000FPKX5C,A2BV4DT6AP1RAC,A. Lin,0,0,5,1275868800,My son loves these,My son loves these. He practices his finger food skills on these and asks for more when I only give him a few at a time. He stuck them in his mouth second by second :)
169822,B001EO5U9W,A39FXOW0UFENSL,Greta Henricksen,4,11,5,1252368000,I am not sure about this,I thought I was getting amaranth flour.  It is still in grain form so you have to find a way to grind it.  I do not know for sure if this is something I like.  The flavor is a bit strong for me.  So I am not sure if I am just cooking with it the wrong way.
15561,B000255OIG,A12OC9ZA779927,"""Nancy Watts """"Nan Watts""""""",1,22,2,1134172800,no shipping charges in December if over $50 on DrFosterSmith.com,Same price as Dr. Foster & Smith.
50610,B005HEFXDS,A1FD10K740HL00,A Russell,0,0,5,1322438400,Excellent transaction!,Received product ahead of schedule!  The packaging was nice and efficient and arrived in perfect shape.  Pricing was very competitive.
53366,B0029JLS7E,A2WLXWHCM2C6EN,"""I am a """"Happy Shopper""""""",0,0,5,1328400000,Yummy,Shipped quickly.  The candy was fresh and tasted great.  What more can I say?  I wish we bought more.  There
110831,B000F9FHDQ,A11GUJVKXTPYNV,Stacie G,2,2,5,1339804800,Great Coffee,I purchased this coffee as a gift for my mother and it arrived well before the estimated delivery date. I was told the coffee was definitely fresh which can sometimes be a challenge when trying to buy Jaimaican Blue Mountain coffee. It was just as good as the Blue Mountain coffee that I had brought back from Jamaica quite a few years ago. Great coffee from and would recommend purchasing from this reseller if looking to purchase Jamaican Blue Mountain coffee.
15898,B007TJGZ5E,A2JEYFBK6CCWRF,Caffiene4me,0,0,5,1335571200,Green Mountain Nantucket is the best.,I would recommend this coffee to anyone who like a smooth medium roast. I find that the flavor is rich but not bitter...so satisfying!
176918,B000G1CQ00,A2OOQ59V7YWYL1,Gloria M.,0,0,5,1291766400,Fantastic,I love this chili! I've seen Amy's products in the supermarket and have been really tempted to purchase any of their products. I've had other meatless products that were awful but this was entirely different experience. I'ts spicy but still holds it flavor and you would never know it's meatless.  I Will definitely order this again.
72070,B007K449CE,A3S0DBBR693O06,starstruck,0,0,5,1339372800,Great mens shampoo,I found this shampoo to be a big improvement over the most common brand for dandruff. It seems to have completely eliminated the dandruff and at the same time made my hair more manageable with more body. On top of all this it has a very pleasant masculine smell to it. I will definitely by more of this brand in the future. I also like the easy to use bottle that it comes in. It is very easy to open pour and close with only one hand.
88366,B005G6TT5A,A1BZY7629CJO6T,"""Jamie I. Petit """"busy mom""""""",1,1,5,1335916800,Love it!,These were perfect party favors for our tea party. The girls loved them all. I would buy these again.<br />Nice variety.
37586,B008EE65N0,A32YKVKRJ0Y7MC,khan,4,4,5,1288224000,over price,SHAN spices are sold all over the country from 84c to 99c per pack at your local indian and Pakistani grocery stores.<br />This guy is just rip off and no justification for the over charge. Amazon should be aware of it. As Amazon is a good place to shop and I<br />do my shopping at Amazon and find prices very resonable.
124597,B001E55XOI,ARPLC4KQJF401,R. Keller,0,1,5,1230249600,Finally I have a supply!,My grocery store can't seem to keep this stocked. I got tired of waiting. Now I have free delivery every month. One more item off the shopping list.
90114,B00866AM2G,A3JX5HZHWOKJGA,4690rb,0,0,5,1314403200,Great stuff.........,I grew up loving to drink coconut water in the Caribbean island of Puerto Rico.  I tried a Vita Coco for the 1st time on a very hot summer day while visiting a local vitamin store.  I've been hooked since.  Great stuff.........
119416,B000EHKWDO,A30D25YPVD6MS5,I. Gulko,1,1,5,1259539200,Delicious! The best jerky I've ever encountered!,- Excellent cuts of meat with no tendons.<br />- Very tasty. Just the right mix of spices.<br />- No added MSG and no added sugar!<br />- Resealable bag. (Rarely need this.)<br /><br />The best jerky I've ever encountered.
34034,B00412W76S,A3A32FUNAFZRF4,"""SomeoneSomewhere """"Janet""""""",1,1,5,1255132800,I drink this for arthritis pain...,...and something seems to be working! It could be this alfalfa tea which tastes just like...alfalfa tea. My aunt has pain too and does not like to be without this tea.
76372,B001HTKOWC,A3OPH5QDQRBNPT,Marilyn49,3,11,1,1250985600,Gluten in Tea!!!,I bought one of the Stash teas-don't remember which one. It contained gluten!  I am gluten intolerant but NEVER expected ANY tea to contain gluten.  There is NO reason for tea to contain gluten.  Celiacs beware!
151319,B00437GA3C,A1PNQBECG6A907,"""WAZ """"WAZ""""""",3,3,5,1297296000,MY WHOLE FAMOLY ENJOYS THIS AS A SNACK SOMETIMES!,TASTES FRESH FROM AMAZON COMPARED TO BUYING IT FROM A STORE AND I GET IT FOR A GREAT VALUE HERE!
810,B0030C9A60,A22SF4XQI6LLUS,"""Michael Mcadams """"Scout collector""""""",0,0,5,1326758400,Chocolate - How can you go wrong?,Great for serving Chocolate liquor. Adds a touch of class to your event and elevates you to host supreme. Being able to eat the cup afterwards is just icing on the cake.
57724,B000EVOSE4,A9Q28YTLYREO7,"""A customer """"mistermaxxx""""""",0,0,5,1232841600,the right kind of gummi's to get,if you are gonna get down with some gummi bears then this is the one to get with. very well put together and not sticky or extra sweet. just right. i enjoy them a great deal and a great value to boot.
157801,B000TK6LBS,A3IPK8TFSKY2EB,PBROOK83,0,0,5,1347840000,Caribou coffee cups,Awesome value for the money. Ordred a second one at the end of the summer and still have not opened it. Tastes as good as some of the more popular brands.
33738,B000CONMBS,A369EP0DX8RI50,John P. Collins,0,0,4,1191542400,Great product,We discovered this while visiting my cousins in Pittsburgh.  My cousin's kids love this product and soon our 14 month old was hooked.  The taste is great and our Nanny really loves this stuff too!  I hope they get more on Amazon as the price cannot be beat.
134314,B002ACQHAS,A4N9S47FDU60Y,ladypeg,1,2,5,1336608000,Kenya DARK ROAST,This coffee delivered even with the smaller pods has a good dark brew  of flavor one would expect. I am using in my Hamilton maker works just like senseco... How ever the larger box pods  are too big and not the finer fill AND THEY DO NOT DELIVER ANYTHING BUT A VIEW STRAIGHT THROUGH TO BOTTOM OF THE CUP BLAH.....
184915,B00171417E,A4DO6F431LOO2,"""TAJ """"Mystery Muddler""""""",5,6,2,1304899200,It's a burger,This burger is OK. You can do better at a local store. Omaha's steaks are good.<br />Buy the steaks.
10922,B000EM6PC6,A27NS4P689K2C5,Richard F. Smith,1,1,5,1181692800,Tea,It's very hard to find this product in local grocery stores. Loose tea is something my wife and I enjoy.
58382,B004R8G87U,ALRVZUUYBFY0Q,cereal taster,1,1,5,1345248000,much improved,they have done something recently to make this much better. crunchy. improved taste. it's got the right amount of sweetness without getting carried away.
175638,B001EQ4DG6,A9M2O66AHUGFB,Junetwin,0,0,5,1344384000,Fantastic,I am completely hooked on Lipton's glass size cold brew tea bags. The small tea bags can stay in your glass of tea all day and never leak leaves like the big tea bags.  Thank you Lipton!
52739,B0017T2MWW,A21NVFKZQH4A5D,Asian Amazon,0,1,5,1287964800,Love Ito En's Green Tea,I did not hesitate to sign up for Subscribe & Save for this tea. Both boxes arrived last Thu and I'm already down to the last bottle of the first box. Ito En's Japanese Green Tea is really good and refreshing. No sweetener or sugar necessary. :)
131133,B000KSVLF0,A33JDZHVNWK75M,J. Crossland,1,1,4,1259884800,Great Coffee @ a Great Price,excellent coffee at a great price; its great to get it delivered to your house every six months.  Its very consistent I've never been disappointed in a bag & will continue to have it set for delivery.
34121,B004K9YK4E,A1WLDGPEBMWC8F,DouglasJH,0,0,4,1344902400,My Favorite,Hard to find but not online. Occasionally I find a roll in a gas station but it's better to stock up.
26967,B000H2405M,AU9F8ZCSSUONI,Mark A. Barclay,0,0,5,1257638400,mr,This product is excellent. I also add a can of Hunts canned chili mix with my lean ground beef. Then I mix the darn good chili with the meat mix. I would recommend this product to anyone who loves good chili.
55931,B000OK8616,A3J9COMUY3BFP5,"""Fancypants """"Fancy Pants""""""",2,2,5,1277683200,That's some cigar!,"""Great packaging & quality item! I used them for a """"Soprano"""" party & they were a big hit with everyone!"""
138990,B0041CIR62,A63GSML234W5B,J. Al-hashimi,0,2,3,1328227200,texture a bit odd,These noodles are fine and a bit textured when cooked. That is because it is brown rice. It would be good for a gluten-free diet. White rice noodles are more bland in flavor.
138635,B0002CDZD0,A2KKJN9ZJ6AF54,Gift Card Recipient,3,3,5,1239062400,this lavender is so lovely.,Wonderful product that I have used to make sachets and make other people happier.  scent and color is wonderful.  service was first-rate and super fast.
74975,B0026RQTGE,A1JIK63BU8RTEA,"""Tami Kidd Masincupp """"Author of Let Sleeping D...""",0,0,5,1315699200,My Dogs LOVE Greenies!,My three dogs love Greenies.  So much so that they know the exact time every evening they are supposed to get them! They act like kids in a candy store!
31071,B007M83302,A1EW5PGSWL1F5C,M. Gerard,0,0,5,1265068800,Love the BBQ flavor,"""I dislike most """"diet"""" snacks -- like baked  potato chips. But the barbecue pop chips taste as good or better than most non-diet snacks. I did not care for the vinegar and salt & pepper varieties -- and haven't tried the others yet -- but the BBQ chips are great. I make sure I always have these in the house."""
56362,B003OB2H1M,A3L4TEGWTHOB8,Deah Hester,1,1,5,1320451200,Always love the ramen,Ramen noodles are a great staple for overseas living. So glad to have found this great deal. So easy to just set it up to send me a case every month or two and then not have to think about re-ordering.
124158,B000H23ZE4,A2H2LJCQ5DJ5K3,"""rc """"Adopt a shelter pet PetFinder.""""""",0,0,5,1271203200,Fantastic as Expected!,Great noodles. Just like the ones in the store. Got mine from Amazon.com as seller.
30755,B007M83302,ANDLI8KLNE2DK,"""Shannon """"what it takes""""""",1,1,5,1243900800,My husband takes them to work every day,After my husband tried these chips (BBQ flavor) at a lunch meeting he couldn't stop talking about them.  We found them at a local grocery store - but they were on the expensive side.  Luckily we found them on Amazon at a much more reasonable price.  Thanks for carrying the brand.
92523,B000TG8HCI,A3J3KU47VBA50V,IronicSilence,4,4,5,1262563200,Great Gift,Got this as a gift for a friend that loves oriental things. She absolutely loves it. The little sign it comes with she has her name on there lol. Anyways i was a little worried about this coming through the mail because it came USPS and they can be a little rough. But it was well packed and came in great condition and actually came rather quickly. My friend didn't have any probably setting the tree up and again she really loves it.
154709,B0017U08M2,A2FGQQMIWXG97H,SMW,1,1,4,1325116800,Good and convenient,This product is a great way to have a nutritious meal at work when you don't have a lot of time. It is very tasty; just make sure you follow the directions and stir it thoroughly before you microwave.
130343,B001KVPBS4,A16KVN2SA5LWJ,Duncan Brown,0,0,5,1300924800,another five star review,WOW.  so many salt and vinegar snacks disappoint... i've only ever been satisfied by herr's... everyone else seems to be pretty weak.<br /><br />in steps blue diamond almonds with their take on salt 'n vinegar... i just received my shipment and i can't leave these things alone!  i'm going to get another order later in the year & give them out as christmas presents =]
181319,B0002SQ4HS,A3N3YP1T5FJ3SQ,"""Elizabeth Diamond """"Liz D""""""",4,5,5,1202860800,Evolution Diet Cat & Dog Food is the Best,My pets (1 Dog and 2 Cats) have been on Evolution Diet for years. Both my cats love the food and have been on it since they were 4 months old. My younger cat was very sick when I brought her home and I was nervous about putting her on a vegei diet until she was well. My Vet uses this product and recommended that I switch right away because it's such a high quality food. Once I put her on Evolution she had a speedy recovery. Everyone that has had contact with my pets have made comments on how beautiful their fur is.
37834,B001EO615O,AIAED7W2Y8O4Q,Joan L. Romaguera,0,0,5,1297900800,yummy,I am Italian.  My Mom imported Torrone for Christmas gifts when I was growing up.  These are very close.  Thanks for bringing back those lovely memories with these yummy treats.  Grazie
123222,B000CQBZOW,A1TWMVW3V1TY43,Ananda,0,0,1,1340928000,Not even a hint of passionfruit,There is not even a hint of passion fruit nor mango in this tea. One can only taste an overpowering amount of rose hips and citrus peel.
119895,B0009YUEG2,A3C045LEQ2MKCG,Worldwide Available,2,4,1,1300233600,Cats won't use it,"""The pellets in this kitty litter are larger than the usual """"sand"""" texture our cats are used to.  So they refuse to use it."""
120567,B005K4Q37A,A2WI6EP5VE8E9H,C. Hall,0,0,5,1327276800,Delicious coffee,I love the taste of this coffee. My husband says its the best coffee he has ever had. I save alot of money on cream because the cream is right in it. Yummy!
32887,B001P05K8Q,A168QXNU2SKFJU,Linda D,0,0,5,1246406400,our vet recommended these,We have a dog with tartar problems and these were recommended by our vet.  Shipping and transaction went well.
420,B004X8TK8I,A3GIMXLOEPFJBV,Samuel Spade,0,0,4,1342396800,These are Famous for a reason.,These arrived on time and packaged in green plastic wrap.  The cookies were as fresh as the boxes found in the local grocery store.<br /><br />I have no complaints but I also now have no more cookies. We ate them all!
70205,B007I7Z3Z0,A3THSNC4HIWLTK,Ren2,1,3,5,1339891200,excellent Item,I love that these are individualized for bottled water. I am picky about what I drink if only this had a green or white tea version I would be over the moon
67643,B007OXJK3Y,A3F7YO94SE3U83,Mark P. Lonabaugh,1,4,1,1298332800,Stay Away Unless You Like The Taste Of Bug Spray!!!,I don't know who does the taste testing for this company but none of their flavor coffee tastes anything like what they advertise. This product does not taste anything like a chocolate glaze donut. Taste more like bug spray.<br />Stay away
118939,B000G1CG50,A2FZXHTGUYIAJK,B. Howard,0,0,5,1336003200,dog loves them,Bought my first treats at Costco.l Then they didn't have them.  Finally found them at Amazon.  My dog loves them and so do all her friends at the dog park.  Best part - made in the USA!!!
34646,B001EQ582E,A36NXCM6EA9FQK,janicedallas,1,1,5,1334534400,Colman's Mustard Powder,We love this powder.  Just add a wee bit of sugar and salt to about 1/2 cup the powder.  Mix with cold water to a loose toothpaste consistency.  Use with almost any kind of chicken or Chinese dish.
44366,B00085FA84,A1EK8RQ4BFK9F8,Stacie,3,3,3,1318377600,Red or pink?,The price is right. In comparison to the local arts store it's a steal. The color isn't as dark as the picture. More of a pastel red or off set pink than anything. No reccomended measurement usage. Delivered in a bubble wrap package.
135437,B005VOOM4A,A1Z7Y2GMAP9SRY,"""M. Thompson """"Dyson Diva""""""",1,6,1,1332201600,Weak brew,No instructions on packaging that I could find. So first I put a pod into K cup machine. This is NOT for K cup machines. No taste. I do brew tea bags in same machine with great results.<br /><br />Then I put a pod in a cup and covered it with hot water and let steep quite a while.  Weak. Not my cup of coffee.
69997,B0009YUCZA,ASXDTCEEWU8L4,"""Beverly A. Peeples """"Gatorlaw""""""",0,0,5,1217894400,Wonderful Scent for a dog!,This is the best rinse for dogs that we have ever found. I use it on my Mini Schnauzer and he smells so sweet--and I recommended it to my daughter who has a very SMELLY Black Lab....and she loves it too! Her house used to smell like dog as soon as you came through the door--even though she keeps it so clean--because her dog smelled--there is no doggy smell in my house now! Try it! for 5 bucks it's worth the chance believe me.
139503,B00112EUPM,AXAPYRSCQ1IXF,M. McKinney,0,0,5,1340496000,Tastes Great!,I love this product! I have been taking wheatgrass for over a year and this is by far my favorite way to take it. Many of the other flavors are good too but this one mixes so easily with just milk. I also add this to protein shakes for a quick and easy way to get a helping of wheatgrass. I have found that it is best to first mix with a little water as it helps the wheatgrass mix better.
113939,B002WF9M14,AVFESPOFVWBYW,Katie,1,1,1,1283212800,Avoid this!,I'm eating this right now and I don't think I can finish it.  It tastes nothing like Kraft's regular Mac & Cheese (which I love) -- this is almost inedible.  The cheese flavor is very artificial in the worst way possible.  I don't know how this got past product testing.
21224,B002QWP89S,AA5D2Q1O4ZMG8,D. Morris,0,0,5,1328313600,My Dogs Go Crazy for These Greenies,I buy the lite teenies for my two little dogs and they are just right for treats.  My dogs will do anything to get these.
143284,B0007A0AQM,A2DDKFU4NDJ15K,sao,0,0,5,1329782400,Dog loves them,I got these as a gift from a friend when I brought home my 8 month olg Weimaramer and he loves them we use them when we go to puppy class. The only drawback is they have a stronge smell. That is part of the reason I think he likes them so much.
141682,B003GTR8IO,A183YP9IX7UFSY,mom23teens,0,0,5,1295913600,Great purchase!,I wanted to try this product and i really liked it. what i liked even better was the price. Great quality and taste!
16235,B007TJGZ54,APCO3WQDW9TLD,Patricia S. Derouin,0,0,5,1341273600,best coffee,This  is the best coffee to wake up to in the morning!  Is not bitter just right.  Enjoyed by all who it is served to.
100805,B000ER3FOC,A435KUVVQBFOV,K. L. Miller,1,1,5,1169942400,My Son LOVES These!,And they are good for you. Even Mum likse to eat them ;) Pity they are now discontinued by Amazon!
170502,B000MXEN9O,A3LPJPE14PM5Q1,"""La La Donna """"D.""""""",0,1,5,1245456000,FANTASTIC,Bought these for my 15 month old and he LOVES them.  It's nice having a savory snack as most of them tend to be on the sweeter side.<br /><br />He goes NUTS for them and I know it's not as empty as junk food since it has the tomato and cheese in it.<br /><br />The only thing is you have to use it quickly or it can go soft in the can if left for too long.<br /><br />It's also a bit messy so not so good for special clothes.<br /><br />Other than that ... OMG it tastes great!!  The Veggie Dip and Mild Cheddar are also great.
36297,B00014H710,AWT5UP95WGJIQ,Lawanda Candelario,9,10,5,1239408000,This product is Great,This product is great it really works. I have lost a total of 15 pounds in two months wihout exercising. I reconmend this product to everyone.
156407,B000633Z8A,A1INXGGWMAW6K1,vb,1,1,4,1323043200,This time pieces were too big and hard to chop up,My small dog loved these the first time (I cut them into small pieces for him) This time the pieces were too big and hard for me to cut easily. So I gave them to a friend with a BIG dog who could chew on them happily
81381,B002DHSECY,A37FQ9EB1HPTG2,William Robinson,0,1,5,1342396800,Great Cereal!!!!,I have been eating this cereal mixed with cherrios for the past year and have found it very<br />satisfying. I would reccommend this cereal to everyone.
126154,B000XQ5HDQ,AZDU8HHPA9ORU,Joel S. Brandon,0,0,5,1267920000,The Best Beef Sticks,These things are by far the best beef sticks among those that are commonly available.
96475,B001VNODS0,A17M0AT2J1X1VU,"""LRB """"Lisa""""""",1,1,5,1277078400,Delicious!,Pizza seasoning has a perfect blend of spices without including salt.  It is very flavorable and enhances any Italian dish.
74375,B001EQ4H3A,A2PZXK8YDLP4HJ,Barbara Jean Sisson,0,0,5,1315094400,NUT-TRITION,ENJOYED THIS COMBINATION OF NUTS AND PROBABLY WILL BUY IT AGAIN. I HAVE A<br />SON-IN-LAW THAT DOES A LOT OF RUNNING AND HE ENJOYS THIS COMBINATION AFTER<br />HAVING PUT IN A FEW MILES= HA HA.
84845,B002XG2RQO,A852I21I0KLM0,chinagirl3343,0,0,1,1347926400,Blah,"""These waffles tasted """"blah"""". The """"waffle"""" part was more like a bad cookie and the chocolate is sub par.  I was very hopeful that these would be good and some what healthy as the package says no sugar. It's high calorie for a """"cookie"""" and terrible tasting. I will not purchase again."""
85678,B000EM8UPQ,A29AIT481RTH9,"""BS """"BS""""""",1,2,2,1295308800,Too sweet not spicy!,I have made my own sauce from scratch in the past but thought I'd give this a try. It is too sweet and has no heat to it. Tastes more like spagetti sauce.
24412,B0017I753O,A10M2O7RDUHR73,C. Brower,0,0,5,1265328000,Delicious!,Im not a health nut but I can see my self eating these often. Just wish Costco didnt discontinue them.
84875,B000F4ET3U,A17GSKP643NFIR,Basil2,0,0,5,1335571200,Great product.,this is a really good snack especially when you can't eat wheat. Not as salty as the other type of rice cracker. I am enjoying them.
254,B0048IC328,ATY9Z65HYE0W6,mrsmaverick,0,0,4,1346889600,Best Energy Shot For Me,I am chemical sensitive as well as sugar-free. I have been using this product for over a year. I use it maybe once a week at the most. I drink 1/2 the bottle and then boost my energy after an hour or two depending on how I feel. IMO this doesn't replace my a.m. coffee but is sweet in the early afternoon when I start to fade. Once in a while I drink a full bottle before a workout. I've been drinking Guayaki Yerba Mate teas for years. Compared to the many toxic energy boosters out there I highly recommend this. This product is clean and doesn't leave nasty chems behind in the body. Try it before you judge from a review - everyone's body reacts differently.
16963,B002B8IZHY,A2573FBKDWLBBD,papalla,1,1,5,1244851200,Peanut butter heaven!!!,This is THE best peanut butter dessert I've ever had...a combination of creamy and crunchy in the center and with an outer shell of milk chocolate that cracks when you bite into it! Sooooo goood!!!
75150,B0026RQTGE,A32L17SBFFRL06,Beach Granny,0,0,5,1244332800,Beach Granny,My dog loves his Greenies. I give him one in the evening hoping that it cleans his teeth.
22528,B0015RRKUK,AEWPDAPDXBJ0J,"""K. Mahner """"wimom2""""""",0,0,5,1258675200,GREAT!,This is the best stuff ever. Cheaper then Sam's and arrived almost over night. Thank you for the wonderful deal! Will buy again....and again!
3947,B001FZR732,A34DFPYG46EYJJ,T. Michael Mcgovern,1,1,5,1293321600,NUTTY,THE NUTS WERE FRESH. THE CONTAINER WAS FINE FOR THE PRICE. BECAUSE OF THE QUANTITY THAT I ORDERED THE FREIGHT WAS MARGINAL.
76495,B001QXYRR2,A1A6BL3GZ8CU72,K. Fleming,0,0,5,1331510400,This tea makes me so happy!,I discovered this tea at First Watch.  I order it every time I go.  I have been unable to find it at any grocery stores and I looked everywhere! I got my first case from Amazon today and it has made me so happy!  Having my first cup now and it's amazing.  I feel it's a great value considering what I would pay for a single cup at a restaurant.
104158,B001E50THY,A18T3Y2SJJHKMD,"""Lynn Matthews """"Rainmommy""""""",0,0,5,1315872000,One of the best,This is one of the best coffees you can get in the store. They also have a rewards program you can take part in!!!
39503,B00028P3CK,A26NEQFG6FIBXH,J. R. Wilt,26,26,5,1215388800,Excellant product - good price,Now makes an excellant product and amazon provides it at a very good price with prompt delivery.  The trick to avoiding aftertaste with stevia powder is not to try to make the food too sweet.  1/16 of a teaspoon is enough for a 12 ounce cup of tea - sweet but not too sweet and no aftertaste.  Use 1/8 of a teaspoon in 12 oz. of tean and the tea will taste as sweet as soda pop and the aftertaste will still be around an hour later.<br /><br />I have been using this product as a sugar substitute for about a month (replacing aspartame - Equal) and recommend it without reservation.
134708,B0015Q7MCM,A1MUZH6YXGRW7N,DrDizzyFly,0,0,5,1295395200,Penny Store Memories,These take me back to being a kid and buying these at the Penny Candy store on the corner.<br />I hardly see penny candy in stores anymore but when I do I always fill up a little sack full.<br />I am a sucker for these.<br /><br />These are my favorite!!!<br /><br />Went thru 4 bags over Christmas Holiday.
18623,B0040WHISG,A12JO6TXFZEXLL,Girl from Boston,0,0,5,1294444800,Best Crackers Ever,These crackers are amazing.  I absolutely love them.  Anyone who trys them will never buy another cracker.  The quality is outstanding.  I am Italian and these crackers taste just like the crostini that my mother used to make when we lived in Italy.
26154,B0058AMY74,AV51MFS5XJXFP,candy lady,1,1,5,1349740800,a good buy,This is a real good product.I love these chips and so does my customers can't go wrong wit these the best
95982,B006ACQYXY,A1EIL3IQU1KAAE,J. Chism,2,2,5,1319068800,Great,It has a wonderful light taste and you don't need a whole lot of salt to season any of yor food which will cut down you daily salt intake !
42055,B000GGQH46,A1NI58JO3UD5ZF,"""K. coakley """"jersey girl""""""",0,0,4,1191024000,good value for the price,These supplements are good for you & the price & amount were a good buy.
128557,B007L3NVKU,A38WPIU8HZDZ,T. Allen,0,0,5,1350345600,Newmans own,Excellent coffee. Good flavor and the 80 count is the best value for you money. Definitely recommend it if you're not a fan of weak coffee
60454,B003QNJYXM,A3GD2BFLLPQW84,Buttafly,3,4,5,1206662400,Great Item!,I love this product! It does what it says it will do with no side effects.
42628,B00129FVZM,AOEDUZ06KBJXK,"""S. Beatie """"Amazonite""""""",3,3,5,1225152000,Smoked Sea Salt,Great smoke flavor.  I put in a grinder to use.  I put it on everything when I cook.  I will buy again.  Highly recommend.
132148,B000CQIDHE,A2AORP77WZ10SE,Julie,0,0,5,1272240000,Amazing,This is the best tea I have ever had. It has a unique fruity flavor that is both tart and a tiny bit sweet at the same time. This is also a really good deal considering that if you buy 80 tea bags from the company's website it would cost 13.95 (not including shipping and handling which costs ~$8) and buying from amazon you get 108 tea bags with cheaper shipping.
169415,B001EQ4ABO,A3THFR9NVPSUIP,D. S. MD,0,0,5,1310601600,Utterly Delicious: I'm addicted,If you're serious abt chocolate you won't be impressed. The Initial bloom is weak but the follow-through is very good. However what faults the weakness of flavor may be they are compensated for by the texture: a perfectly luscious smooth moist chew.<br /><br /> Way better than you remember them from decades back and utterly different from their famous strawberry cousins which are by comparison dry brittle tasteless twigs.
154786,B0014WYXTC,AG90OGHDGOOVH,David Stapleton,0,0,5,1210291200,Fresca It Is Not,I ordered the grapefruit flavor expecting something akin to Fresca and was pleasantly surprised by the actual grapefruit flavor. While not as harsh as grapefruit juice there is the unmistakable fruit flavor with an added sparkle of carbonation.<br /><br />I find the flavor refreshing and a perfect touch for a hot day. I have also found that it makes for an excellent sparkling Greyhound if you add a little vodka.<br />P-)
55656,B004CYLW7A,A3H7087YTQO9PO,"""Ozgard """"Oz""""""",0,0,3,1299801600,Too sweet for me.,I liked the crunch but it was a bit too sweet for me. I like my cereals low on sugar and the calories that this had from sugars was more than I cared for. The taste was ok. I wouldn't buy it again. Glad I got to try it for free.
185316,B002X1RNEU,A3NMW8UXUGZEUD,"""Michael Finley """"fhionnlaidh""""""",0,0,3,1343865600,APRICOT KERNALS,I WAS A BIT DISAPPOINTED AS I EXPECTED THE KERNALS TO BE BITTER AND NOT FLAT AS THEY TURNED OUT TO BE.
760,B0035YE9CS,A1Z1RVRG9CFCB7,taostalk,0,2,4,1343779200,non GMO,most soy sauce is from Japan but they are having problems with radiation in their soy bean fields. I am not sure how long the contamination will last. I like the idea this product claims no GMO seeds. yea  You pay more but decided not to take a chance on Japan.
85190,B004TI4SIE,A2MA5O4ZFVNP2,Coco Shops,1,2,5,1345420800,Husband loves this stuff,My husband gave up coffee and drinks this daily.  It's 3 times the price at the local healthfood store.  Wish it was subscribe and save.  My husband doesn't tell my he is out until he is totally out.  Luckily it arrives 2 days after ordered.
57447,B003DYZQRW,A21D27O76T0BY4,ragirl,5,6,5,1290988800,Organic,I'd like to point out that this is an organic product even though Amazon doesn't classify it as such. Also it's a very good brand of flax seeds.
111094,B0014WYXYW,A218THF45IKWKH,"""David D. """"David D.""""""",0,0,5,1306195200,IZZE is good,Great taste and I like the unique taste. I also like the smaller serving size and think it is much more reasonable than the typical 12 ounce cans and helps you have a treat without getting too much sugar.
10245,B003EML8PM,A2WAVZ2HNTQ1X2,Saba gal,0,0,5,1264377600,Love em,We love these pork rinds.  So easy to make and low fat too.  The seasoning has just enough heat to give a kick but not overwhelm you.  We used to buy them occasionally from a local store but haven't seen them in ages.  Thanks Amazon for carrying them.
117828,B002C50XEO,A2WV4N0X29CIFN,leecash2fly,0,0,5,1294099200,Great Chips,I recently bought these chips.  Came home and only three bags were left in the box.  My whole family loves them.  They have great flavor and better and healthier than more chips. I'm ordering a few more boxes today
156423,B003WE8I32,AESP85A047YKK,Marilyn A. Livecchi,1,1,5,1330300800,Candy for Hospital,We buy this candy and my husband volunteers at the local hospital and passes the candy out while he is there.  It will sometimes lift a person's spirit if they are down that day.  We buy a variety of candy from Amazon as it is a good price and very convenient.  Thanks Amazon.
9650,B001LXYA5Q,A30SZD69HPEDB2,Chernobog,6,25,1,1234483200,Didn't work for me.,It didn't work for me.  Maybe its because I couldn't get past letting the whole tablet dissolve because to me the tablet tasted like vomit.
